STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
637080,99999, 19900922,   71.7, 8,   58.8, 8, 9999.9, 0, 9999.9, 0,  21.4, 8,   6.4, 8,  20.0, 999.9,   87.1 ,  61.7 , 0.00C,999.9, 000010,
637080,99999, 19900923,   73.4, 8,   59.3, 8, 9999.9, 0, 9999.9, 0,  21.0, 8,   7.3, 7,  16.9, 999.9,   87.8 ,  60.1 , 0.00G,999.9, 000010,
637080,99999, 19900924,   75.0, 8,   60.9, 8, 9999.9, 0, 9999.9, 0,  21.0, 8,   4.8, 8,  13.0, 999.9,   88.0 ,  61.2 , 0.00C,999.9, 000010,
637080,99999, 19900925,   74.1, 8,   61.0, 8, 9999.9, 0, 9999.9, 0,  21.7, 8,   4.6, 8,  11.1, 999.9,   89.2 ,  62.2 , 0.31G,999.9, 000000,
637080,99999, 19900926,   73.7, 9,   60.9, 9, 9999.9, 0, 9999.9, 0,  16.6, 9,   8.6, 9,  18.1, 999.9,   86.0 ,  63.3*, 0.00G,999.9, 000010,
637080,99999, 19900927,   75.8, 8,   60.4, 8, 9999.9, 0, 9999.9, 0,  21.7, 8,   5.8, 8,  15.0, 999.9,   88.7 ,  61.7 , 0.00G,999.9, 000000,
637080,99999, 19900928,   73.1, 7,   61.2, 7, 9999.9, 0, 9999.9, 0,  22.2, 7,   8.1, 7,  22.0, 999.9,   88.7 ,  63.3 , 0.00C,999.9, 000000,
637080,99999, 19900929,   77.1, 6,   60.7, 6, 9999.9, 0, 9999.9, 0,  21.7, 6,   8.5, 6,  13.0, 999.9,   90.0 ,  62.2*, 0.00H,999.9, 010010,
637080,99999, 19900930,   70.8, 8,   63.5, 8, 9999.9, 0, 9999.9, 0,  21.7, 8,   3.5, 8,  12.0, 999.9,   84.2 ,  63.3*, 0.01G,999.9, 000010,
637080,99999, 19901001,   72.1, 7,   62.7, 7, 9999.9, 0, 9999.9, 0,  24.0, 7,   6.6, 7,  14.0, 999.9,   84.6 ,  59.9 , 0.98G,999.9, 000010,
637080,99999, 19901002,   77.0, 9,   60.0, 9, 9999.9, 0, 9999.9, 0,  21.8, 9,   6.0, 7,  15.9, 999.9,   89.1 ,  62.6 , 0.12G,999.9, 010010,
637080,99999, 19901003,   73.1, 8,   60.3, 8, 9999.9, 0, 9999.9, 0,  21.0, 8,   7.1, 8,  11.1, 999.9,   86.5 ,  64.2 , 0.00G,999.9, 000010,
637080,99999, 19901004,   76.6, 6,   62.8, 6, 9999.9, 0, 9999.9, 0,  21.7, 6,   6.8, 6,  13.0, 999.9,   86.5*,  61.3 , 0.31G,999.9, 000000,
637080,99999, 19901005,   76.9, 8,   58.5, 8, 9999.9, 0, 9999.9, 0,  24.1, 8,   5.0, 7,   8.0, 999.9,   90.5 ,  61.3 , 0.00G,999.9, 000000,
637080,99999, 19901006,   77.0, 6,   50.6, 6, 9999.9, 0, 9999.9, 0,  23.3, 6,   7.3, 6,  13.0, 999.9,   90.0*,  59.5 , 0.00C,999.9, 000000,
637080,99999, 19901007,   80.4, 5,   53.0, 5, 9999.9, 0, 9999.9, 0,  24.2, 5,   7.7, 4,   9.9, 999.9,   91.8 ,  58.1 , 0.00C,999.9, 000000,
637080,99999, 19901008,   78.9, 6,   56.0, 6, 9999.9, 0, 9999.9, 0,  21.7, 6,   6.2, 6,  11.1, 999.9,   92.8 ,  60.3 , 0.00D,999.9, 000000,
637080,99999, 19901009,   80.4, 7,   57.8, 7, 9999.9, 0, 9999.9, 0,  20.0, 7,   6.8, 7,  15.0, 999.9,   96.8*,  65.1 , 0.00C,999.9, 010000,
637080,99999, 19901010,   78.0, 4,   59.0, 4, 9999.9, 0, 9999.9, 0,  24.9, 4,   9.8, 4,  15.0, 999.9,   89.4 ,  63.0 , 0.00B,999.9, 000010,
637080,99999, 19901011,   73.6, 8,   60.3, 8, 9999.9, 0, 9999.9, 0,  19.0, 8,   5.1, 8,  11.1, 999.9,   89.6 ,  61.0 , 0.12G,999.9, 000010,
637080,99999, 19901012,   76.3, 6,   57.6, 5, 9999.9, 0, 9999.9, 0,  17.9, 6,   4.3, 6,  11.1, 999.9,   91.4*,  64.4*, 0.00G,999.9, 000010,
637080,99999, 19901013,   75.5, 6,   57.7, 6, 9999.9, 0, 9999.9, 0,  22.8, 6,   5.3, 6,   9.9, 999.9,   87.1*,  62.6 , 0.00C,999.9, 000010,
637080,99999, 19901014,   72.5, 7,   61.1, 7, 9999.9, 0, 9999.9, 0,  19.5, 7,   4.9, 7,  18.1, 999.9,   87.8 ,  61.9 , 0.20G,999.9, 000010,
637080,99999, 19901015,   76.8, 6,   61.9, 6, 9999.9, 0, 9999.9, 0,  21.7, 6,   6.2, 6,  14.0, 999.9,   88.3 ,  64.4 , 0.00G,999.9, 000000,
637080,99999, 19901016,   76.7, 8,   60.2, 8, 9999.9, 0, 9999.9, 0,  22.5, 8,   6.0, 8,  11.1, 999.9,   90.1 ,  63.7 , 0.00D,999.9, 000010,
637080,99999, 19901017,   71.8, 8,   63.4, 8, 9999.9, 0, 9999.9, 0,  21.7, 8,   4.9, 8,  15.0, 999.9,   90.5 ,  61.7 , 0.43C,999.9, 010010,
637080,99999, 19901018,   73.6, 6,   63.8, 6, 9999.9, 0, 9999.9, 0,  20.2, 6,   7.6, 5,  15.0, 999.9,   86.5 ,  62.4 , 0.08B,999.9, 010010,
637080,99999, 19901019,   70.3, 7,   62.7, 7, 9999.9, 0, 9999.9, 0,  16.3, 7,   4.3, 6,   8.9, 999.9,   81.1 ,  66.4 , 0.04G,999.9, 010010,
637080,99999, 19901020,   70.4, 7,   63.4, 7, 9999.9, 0, 9999.9, 0,  16.2, 7,   1.6, 7,   5.1, 999.9,   83.5 ,  64.4 , 0.20G,999.9, 010000,
637080,99999, 19901021,   74.9, 7,   61.6, 7, 9999.9, 0, 9999.9, 0,  18.2, 7,   3.0, 7,  12.0, 999.9,   87.1 ,  65.7 , 0.00G,999.9, 000010,
637080,99999, 19901022,   76.2, 6,   61.2, 6, 9999.9, 0, 9999.9, 0,  21.2, 6,   0.0, 6,   8.9, 999.9,   86.9 ,  60.8 , 0.00G,999.9, 000000,
637080,99999, 19901023,   73.4, 7,   61.4, 7, 9999.9, 0, 9999.9, 0,  18.6, 7,   1.4, 7,   9.9, 999.9,   87.1 ,  66.6*, 0.00D,999.9, 000000,
637080,99999, 19901024,   75.7, 7,   61.1, 7, 9999.9, 0, 9999.9, 0,  20.9, 7,   4.4, 7,   9.9, 999.9,   88.5 ,  64.8 , 0.00C,999.9, 000010,
637080,99999, 19901025,   75.4, 6,   60.3, 6, 9999.9, 0, 9999.9, 0,  21.7, 6,   5.3, 6,  12.0, 999.9,   89.6 ,  62.6*, 0.00A,999.9, 000010,
637080,99999, 19901026,   73.7, 7,   60.9, 7, 9999.9, 0, 9999.9, 0,  17.8, 7,   3.7, 7,   8.0, 999.9,   83.7*,  64.0 , 0.08G,999.9, 010000,
637080,99999, 19901027,   70.9, 6,   62.4, 6, 9999.9, 0, 9999.9, 0,  19.3, 5,   3.5, 6,   9.9, 999.9,   86.0 ,  66.2*, 0.00G,999.9, 010000,
637080,99999, 19901028,   72.1, 7,   63.0, 7, 9999.9, 0, 9999.9, 0,  18.6, 7,   5.9, 7,  15.0, 999.9,   84.7 ,  64.4 , 0.04G,999.9, 010010,
637080,99999, 19901029,   72.3,11,   63.0,11, 9999.9, 0, 9999.9, 0,  14.7,11,   4.6,10,  14.0, 999.9,   84.9 ,  63.3 , 0.16G,999.9, 000010,
637080,99999, 19901030,   76.2, 6,   62.1, 6, 9999.9, 0, 9999.9, 0,  21.7, 6,   7.3, 6,  14.0, 999.9,   90.0 ,  60.8 , 0.00G,999.9, 000000,
637080,99999, 19901031,   76.1, 8,   62.3, 8, 9999.9, 0, 9999.9, 0,  21.2, 8,   6.6, 8,  20.0, 999.9,   89.2 ,  62.6 , 0.00D,999.9, 000010,
637080,99999, 19901101,   73.7,10,   62.5,10, 9999.9, 0, 9999.9, 0,  15.8,10,   7.6,10,  15.0, 999.9,   87.8 ,  62.4 , 0.04G,999.9, 010010,
637080,99999, 19901102,   73.5, 7,   64.5, 7, 9999.9, 0, 9999.9, 0,  22.2, 7,   6.0, 7,  14.0, 999.9,   88.5 ,  62.6 , 0.04G,999.9, 010010,
637080,99999, 19901103,   75.0, 6,   65.0, 6, 9999.9, 0, 9999.9, 0,  17.0, 6,  12.5, 6,  34.0, 999.9,   85.3 ,  61.7 , 0.63G,999.9, 010010,
637080,99999, 19901104,   70.9, 6,   63.9, 6, 9999.9, 0, 9999.9, 0,  15.5, 6,   5.0, 6,  13.0, 999.9,   82.0 ,  63.5 , 0.28G,999.9, 010110,
637080,99999, 19901105,   73.5, 5,   65.2, 5, 9999.9, 0, 9999.9, 0,  18.0, 5,   8.7, 4,  15.9, 999.9,   84.0 ,  64.0 , 0.16G,999.9, 000010,
637080,99999, 19901106,   73.5, 5,   61.4, 5, 9999.9, 0, 9999.9, 0,  22.4, 5,   4.5, 5,   9.9, 999.9,   85.6 ,  66.6 , 0.00G,999.9, 000010,
637080,99999, 19901107,   74.2, 8,   62.4, 8, 9999.9, 0, 9999.9, 0,  23.3, 8,   5.8, 8,  20.0, 999.9,   89.2 ,  62.6 , 0.00D,999.9, 000010,
637080,99999, 19901108,   71.1, 7,   62.7, 7, 9999.9, 0, 9999.9, 0,  23.5, 7,   1.9, 7,   8.0, 999.9,   81.1 ,  63.0 , 0.00D,999.9, 000010,
637080,99999, 19901109,   70.4, 8,   61.4, 8, 9999.9, 0, 9999.9, 0,  23.7, 8,   6.5, 8,  25.1, 999.9,   86.4 ,  60.4 , 0.00H,999.9, 010000,
637080,99999, 19901110,   74.3, 8,   59.3, 8, 9999.9, 0, 9999.9, 0,  19.8, 8,   3.4, 8,   8.0, 999.9,   90.5 ,  59.0 , 0.12G,999.9, 000010,
637080,99999, 19901111,   76.8, 6,   61.3, 6, 9999.9, 0, 9999.9, 0,  21.7, 6,   6.6, 5,   9.9, 999.9,   87.3 ,  59.7 , 0.00G,999.9, 000000,
637080,99999, 19901112,   74.8, 8,   61.7, 8, 9999.9, 0, 9999.9, 0,  22.5, 8,   6.8, 8,  15.0, 999.9,   88.9 ,  61.2 , 0.00D,999.9, 000000,
637080,99999, 19901113,   76.4, 6,   63.1, 6, 9999.9, 0, 9999.9, 0,  23.6, 5,   6.8, 5,   9.9, 999.9,   90.0 ,  62.6 , 0.00D,999.9, 000010,
637080,99999, 19901114,   73.1, 4,   64.0, 4, 9999.9, 0, 9999.9, 0,  23.3, 4, 999.9, 0, 999.9, 999.9,   83.8 ,  63.5 , 0.55G,999.9, 000000,
637080,99999, 19901115,   73.8, 7,   60.0, 7, 9999.9, 0, 9999.9, 0,  20.0, 7,   3.9, 7,  11.1, 999.9,   86.4 ,  63.3 , 0.00G,999.9, 010000,
637080,99999, 19901116,   76.6, 7,   60.5, 7, 9999.9, 0, 9999.9, 0,  22.2, 7,   4.7, 7,  15.0, 999.9,   87.8 ,  61.0 , 0.16G,999.9, 000000,
637080,99999, 19901117,   75.4, 8,   60.9, 8, 9999.9, 0, 9999.9, 0,  20.9, 7,   5.0, 8,  13.0, 999.9,   87.8 ,  62.6 , 0.00G,999.9, 000000,
637080,99999, 19901118,   72.2, 8,   62.0, 8, 9999.9, 0, 9999.9, 0,  14.7, 8,   3.9, 8,   7.0, 999.9,   85.1 ,  61.2 , 0.00C,999.9, 000000,
637080,99999, 19901119,   71.4, 6,   62.3, 6, 9999.9, 0, 9999.9, 0,  20.2, 6,   7.0, 6,  13.0, 999.9,   88.7 ,  60.1 , 0.04G,999.9, 010010,
637080,99999, 19901120,   75.6, 7,   62.4, 7, 9999.9, 0, 9999.9, 0,  19.5, 7,   6.3, 7,  15.0, 999.9,   86.4 ,  63.0 , 0.71G,999.9, 000000,
637080,99999, 19901121,   76.5, 9,   61.2, 9, 9999.9, 0, 9999.9, 0,  16.9, 9,   4.2, 9,   9.9, 999.9,   84.9 ,  68.0*, 0.00G,999.9, 000000,
637080,99999, 19901122,   76.5, 5,   55.7, 5, 9999.9, 0, 9999.9, 0,  25.5, 5,   6.6, 5,   8.9, 999.9,   85.3*,  63.5 , 0.00B,999.9, 000000,
637080,99999, 19901123,   81.9, 4,   50.6, 4, 9999.9, 0, 9999.9, 0,  23.3, 4,   7.5, 4,  14.0, 999.9,   91.4*,  62.8 , 0.00B,999.9, 000000,
637080,99999, 19901124,   79.9, 7,   55.0, 7, 9999.9, 0, 9999.9, 0,  19.5, 7,   7.1, 7,   9.9, 999.9,   90.5 ,  62.1 , 0.00H,999.9, 010000,
637080,99999, 19901125,   78.4, 8,   56.6, 8, 9999.9, 0, 9999.9, 0,  21.4, 8,   8.4, 8,  12.0, 999.9,   92.3 ,  64.8 , 0.00G,999.9, 000000,
637080,99999, 19901126,   78.4, 6,   59.7, 6, 9999.9, 0, 9999.9, 0,  23.3, 6,   5.0, 6,   8.0, 999.9,   93.2 ,  69.4*, 0.00D,999.9, 000000,
637080,99999, 19901127,   77.7, 8,   62.2, 8, 9999.9, 0, 9999.9, 0,  23.3, 8,   6.6, 8,  12.0, 999.9,   92.7 ,  63.7 , 0.00D,999.9, 000000,
637080,99999, 19901128,   74.0, 8,   64.2, 8, 9999.9, 0, 9999.9, 0,  19.4, 8,   3.6, 8,  15.0, 999.9,   87.8 ,  66.9 , 0.00C,999.9, 010010,
637080,99999, 19901129,   79.7, 5,   61.5, 5, 9999.9, 0, 9999.9, 0,  23.6, 5,   4.8, 5,   9.9, 999.9,   90.1 ,  66.2 , 0.12G,999.9, 000010,
637080,99999, 19901130,   76.2, 7,   59.7, 7, 9999.9, 0, 9999.9, 0,  21.7, 7,   5.2, 7,  11.1, 999.9,   87.3 ,  63.5 , 0.00G,999.9, 000000,
637080,99999, 19901201,   76.4, 7,   62.0, 7, 9999.9, 0, 9999.9, 0,  22.2, 7,   9.2, 6,  15.0, 999.9,   85.1 ,  62.6 , 0.00D,999.9, 000010,
637080,99999, 19901202,   77.0, 7,   63.0, 7, 9999.9, 0, 9999.9, 0,  22.2, 7,   7.2, 7,  15.9, 999.9,   89.6 ,  64.9 , 0.00C,999.9, 000000,
637080,99999, 19901203,   78.2, 5,   61.5, 5, 9999.9, 0, 9999.9, 0,  23.6, 5,   9.8, 5,  25.1, 999.9,   84.7*,  68.7*, 0.00C,999.9, 000010,
637080,99999, 19901204,   75.9, 7,   61.6, 7, 9999.9, 0, 9999.9, 0,  22.2, 7,   5.5, 7,  13.0, 999.9,   90.5 ,  53.4 , 0.02C,999.9, 010000,
637080,99999, 19901205,   79.1, 7,   60.0, 7, 9999.9, 0, 9999.9, 0,  23.1, 7,   7.3, 7,  11.1, 999.9,   91.9 ,  61.3 , 0.08G,999.9, 000000,
637080,99999, 19901206,   80.4, 6,   55.5, 6, 9999.9, 0, 9999.9, 0,  22.3, 6,   6.0, 6,   9.9, 999.9,   91.8 ,  61.7 , 0.00G,999.9, 000000,
637080,99999, 19901207,   79.5, 7,   55.0, 7, 9999.9, 0, 9999.9, 0,  21.7, 7,   8.9, 7,  14.0, 999.9,   90.3 ,  61.5 , 0.00C,999.9, 000000,
637080,99999, 19901208,   75.4, 8,   57.0, 8, 9999.9, 0, 9999.9, 0,  19.0, 8,  15.1, 8,  29.9, 999.9,   85.1 ,  69.4 , 0.01G,999.9, 010010,
637080,99999, 19901209,   75.5, 8,   60.3, 8, 9999.9, 0, 9999.9, 0,  21.0, 8,   6.1, 8,  16.9, 999.9,   87.4 ,  65.8 , 0.04G,999.9, 010010,
637080,99999, 19901210,   71.3, 6,   61.8, 6, 9999.9, 0, 9999.9, 0,  21.2, 6,   5.1, 6,  14.0, 999.9,   85.5 ,  62.6 , 0.91G,999.9, 010000,
637080,99999, 19901211,   70.1, 7,   64.6, 7, 9999.9, 0, 9999.9, 0,  19.5, 7,   4.6, 7,  15.9, 999.9,   82.0 ,  64.6*, 0.01G,999.9, 010010,
637080,99999, 19901212,   70.2, 8,   64.5, 8, 9999.9, 0, 9999.9, 0,  19.0, 8,   3.7, 8,   9.9, 999.9,   79.9 ,  62.1 , 0.75G,999.9, 010010,
637080,99999, 19901213,   72.0, 8,   64.1, 8, 9999.9, 0, 9999.9, 0,  24.9, 8,   4.1, 8,   8.0, 999.9,   83.7 ,  63.0 , 0.02G,999.9, 010110,
637080,99999, 19901214,   71.8, 8,   63.9, 8, 9999.9, 0, 9999.9, 0,  20.6, 8,   6.2, 8,  15.0, 999.9,   84.2 ,  61.7 , 0.94G,999.9, 010010,
637080,99999, 19901215,   72.6, 7,   64.2, 7, 9999.9, 0, 9999.9, 0,  22.2, 7,   6.4, 7,  13.0, 999.9,   81.7 ,  66.2 , 0.43G,999.9, 010010,
637080,99999, 19901216,   73.8, 6,   63.0, 6, 9999.9, 0, 9999.9, 0,  23.8, 6,   7.3, 6,  11.1, 999.9,   84.6 ,  61.7 , 0.00G,999.9, 000000,
637080,99999, 19901217,   72.9, 7,   61.6, 7, 9999.9, 0, 9999.9, 0,  20.9, 7,   4.7, 7,   9.9, 999.9,   81.3*,  64.6 , 0.00D,999.9, 010110,
637080,99999, 19901218,   73.2, 7,   62.5, 7, 9999.9, 0, 9999.9, 0,  20.4, 7,   7.0, 7,  14.0, 999.9,   85.1*,  62.6 , 0.00G,999.9, 000010,
637080,99999, 19901219,   74.0, 7,   62.7, 7, 9999.9, 0, 9999.9, 0,  21.3, 7,   6.3, 7,  15.0, 999.9,   84.6 ,  62.4 , 0.51G,999.9, 010000,
637080,99999, 19901220,   72.3, 8,   63.3, 8, 9999.9, 0, 9999.9, 0,  18.3, 8,   5.0, 8,  15.0, 999.9,   84.6 ,  63.3*, 0.01G,999.9, 000000,
637080,99999, 19901221,   74.0, 7,   62.3, 7, 9999.9, 0, 9999.9, 0,  24.0, 7,   6.1, 7,  13.0, 999.9,   84.7 ,  61.5 , 0.00G,999.9, 000000,
637080,99999, 19901222,   73.3, 7,   56.4, 7, 9999.9, 0, 9999.9, 0,  22.6, 7,   5.2, 7,  12.0, 999.9,   88.2 ,  61.5*, 0.00D,999.9, 000000,
637080,99999, 19901223,   73.7, 6,   57.8, 6, 9999.9, 0, 9999.9, 0,  24.3, 6,   5.0, 6,  13.0, 999.9,   88.2 ,  59.0 , 0.00D,999.9, 000000,
637080,99999, 19901224,   76.5, 8,   58.2, 8, 9999.9, 0, 9999.9, 0,  21.4, 8,   5.9, 8,   9.9, 999.9,   88.2 ,  67.3*, 0.00D,999.9, 000000,
637080,99999, 19901225,   80.0, 5,   56.8, 5, 9999.9, 0, 9999.9, 0,  23.0, 5,   7.4, 5,  12.0, 999.9,   87.3*,  61.3 , 0.00C,999.9, 000000,
637080,99999, 19901226,   74.9, 8,   56.7, 8, 9999.9, 0, 9999.9, 0,  24.9, 8,   9.1, 8,  15.9, 999.9,   88.2 ,  60.8*, 0.00D,999.9, 000000,
637080,99999, 19901227,   73.3, 7,   59.7, 7, 9999.9, 0, 9999.9, 0,  24.9, 7,   6.1, 7,  15.0, 999.9,   88.0 ,  61.3 , 0.00D,999.9, 000000,
637080,99999, 19901228,   79.0, 8,   61.9, 8, 9999.9, 0, 9999.9, 0,  20.3, 8,   7.7, 8,  14.0, 999.9,   89.1 ,  61.9 , 0.00H,999.9, 010000,
637080,99999, 19901229,   76.3, 7,   62.6, 7, 9999.9, 0, 9999.9, 0,  23.1, 7,   5.0, 7,  15.0, 999.9,   89.4 ,  66.0*, 0.00C,999.9, 000000,
637080,99999, 19901230,   75.6, 8,   60.8, 8, 9999.9, 0, 9999.9, 0,  23.3, 8,   6.1, 8,  15.9, 999.9,   87.8*,  64.0 , 0.00D,999.9, 000000,
637080,99999, 19901231,   75.4, 8,   61.7, 8, 9999.9, 0, 9999.9, 0,  21.4, 8,   5.6, 8,  19.0, 999.9,   90.5 ,  63.0 , 0.00H,999.9, 010010,
637080,99999, 19910101,   75.4, 7,   64.5, 7, 9999.9, 0, 9999.9, 0,  20.1, 7,   7.0, 7,  12.0, 999.9,   88.2 ,  64.6 , 0.00G,999.9, 010110,
637080,99999, 19910102,   72.6, 8,   65.6, 8, 9999.9, 0, 9999.9, 0,  22.5, 8,   6.0, 8,  22.0, 999.9,   83.1 ,  64.4 , 0.55G,999.9, 000010,
637080,99999, 19910103,   71.3, 4,   65.8, 4, 9999.9, 0, 9999.9, 0,  21.7, 4,   0.7, 4,   2.9, 999.9,   80.1*,  63.7 , 1.06G,999.9, 000000,
637080,99999, 19910104,   78.0, 4,   65.8, 4, 9999.9, 0, 9999.9, 0,  23.3, 4,   7.5, 4,  15.0, 999.9,   87.8 ,  64.4 , 0.00G,999.9, 000000,
637080,99999, 19910105,   76.4, 5,   66.7, 5, 9999.9, 0, 9999.9, 0,  27.3, 5,   6.8, 5,  11.1, 999.9,   84.7 ,  66.9*, 0.00B,999.9, 000000,
637080,99999, 19910106,   73.9, 8,   67.4, 8, 9999.9, 0, 9999.9, 0,  24.1, 8,   7.4, 8,  28.0, 999.9,   83.1 ,  65.8 , 0.00D,999.9, 000000,
637080,99999, 19910107,   72.9, 8,   64.9, 8, 9999.9, 0, 9999.9, 0,  21.7, 8,   6.5, 8,  15.0, 999.9,   81.1 ,  66.7 , 0.01G,999.9, 010010,
637080,99999, 19910108,   71.7, 8,   64.5, 8, 9999.9, 0, 9999.9, 0,  22.1, 8,   6.7, 8,  12.0, 999.9,   81.7 ,  62.8 , 0.94G,999.9, 010010,
637080,99999, 19910109,   75.4, 7,   64.8, 7, 9999.9, 0, 9999.9, 0,  21.7, 7,   7.7, 7,  16.9, 999.9,   85.5 ,  64.0 , 0.28G,999.9, 000000,
637080,99999, 19910110,   73.7, 6,   65.2, 6, 9999.9, 0, 9999.9, 0,  20.2, 6,   5.3, 6,  14.0, 999.9,   82.4 ,  68.0*, 0.00G,999.9, 000000,
637080,99999, 19910111,   76.8, 7,   64.3, 7, 9999.9, 0, 9999.9, 0,  22.6, 7,   4.9, 7,  15.0, 999.9,   88.2 ,  63.0 , 0.00D,999.9, 000010,
637080,99999, 19910112,   76.6, 8,   63.0, 8, 9999.9, 0, 9999.9, 0,  23.4, 8,   6.3, 8,  12.0, 999.9,   85.3 ,  64.8 , 0.20G,999.9, 000010,
637080,99999, 19910113,   74.1, 6,   62.4, 6, 9999.9, 0, 9999.9, 0,  22.3, 6,   7.8, 6,  13.0, 999.9,   85.1 ,  66.2 , 0.00G,999.9, 000010,
637080,99999, 19910114,   76.6, 7,   62.5, 7, 9999.9, 0, 9999.9, 0,  21.3, 7,   4.7, 7,   8.9, 999.9,   87.8*,  63.9 , 0.02G,999.9, 000000,
637080,99999, 19910115,   75.7, 8,   63.3, 8, 9999.9, 0, 9999.9, 0,  21.4, 8,   7.0, 8,  13.0, 999.9,   88.2 ,  62.2*, 0.00G,999.9, 000000,
637080,99999, 19910116,   75.5, 9,   58.4, 9, 9999.9, 0, 9999.9, 0,  22.9, 9,   7.4, 9,  15.9, 999.9,   88.9 ,  65.1 , 0.00D,999.9, 000000,
637080,99999, 19910117,   78.5, 7,   59.0, 7, 9999.9, 0, 9999.9, 0,  23.5, 7,   9.1, 7,  15.0, 999.9,   90.1 ,  63.5 , 0.00D,999.9, 000000,
637080,99999, 19910118,   76.0, 8,   56.7, 8, 9999.9, 0, 9999.9, 0,  22.5, 8,   8.1, 8,  12.0, 999.9,   88.2 ,  60.1 , 0.00D,999.9, 000000,
637080,99999, 19910119,   75.6, 7,   55.2, 7, 9999.9, 0, 9999.9, 0,  20.9, 7,   8.1, 7,   9.9, 999.9,   90.5 ,  62.6 , 0.00D,999.9, 000000,
637080,99999, 19910120,   75.7, 8,   54.8, 8, 9999.9, 0, 9999.9, 0,  22.9, 8,   6.5, 8,  15.0, 999.9,   90.3 ,  61.2 , 0.00D,999.9, 000000,
637080,99999, 19910121,   75.9, 8,   48.9, 8, 9999.9, 0, 9999.9, 0,  24.9, 8,   9.0, 8,  20.0, 999.9,   94.3 ,  55.6 , 0.00D,999.9, 000000,
637080,99999, 19910122,   76.7, 6,   55.6, 6, 9999.9, 0, 9999.9, 0,  22.8, 6,   6.0, 6,  13.0, 999.9,   90.9 ,  59.9 , 0.00D,999.9, 000000,
637080,99999, 19910123,   75.9, 7,   60.1, 7, 9999.9, 0, 9999.9, 0,  21.3, 7,   4.9, 7,  15.9, 999.9,   91.0 ,  63.3*, 0.00C,999.9, 000000,
637080,99999, 19910124,   77.8, 7,   62.4, 7, 9999.9, 0, 9999.9, 0,  21.7, 7,   7.3, 7,  15.0, 999.9,   88.9 ,  60.4 , 0.00D,999.9, 000000,
637080,99999, 19910125,   75.4, 8,   65.6, 8, 9999.9, 0, 9999.9, 0,  22.1, 8,   6.9, 8,  26.0, 999.9,   87.8 ,  62.6 , 0.00H,999.9, 010000,
637080,99999, 19910126,   71.5, 8,   65.3, 8, 9999.9, 0, 9999.9, 0,  22.5, 8,   9.0, 8,  18.1, 999.9,   82.9 ,  64.4 , 0.12G,999.9, 010010,
637080,99999, 19910127,   71.3, 8,   65.3, 8, 9999.9, 0, 9999.9, 0,  19.8, 8,   5.6, 8,   9.9, 999.9,   85.6 ,  63.3 , 0.20G,999.9, 010010,
637080,99999, 19910128,   75.7, 7,   63.3, 7, 9999.9, 0, 9999.9, 0,  15.7, 7,   6.5, 7,  15.9, 999.9,   84.2*,  60.8 , 0.31G,999.9, 000000,
637080,99999, 19910129,   74.1,10,   62.6,10, 9999.9, 0, 9999.9, 0,  11.2,10,   4.6,10,  12.0, 999.9,   85.6*,  61.3 , 0.00G,999.9, 000000,
637080,99999, 19910130,   73.3,20,   63.8,20, 9999.9, 0, 9999.9, 0,  10.1,20,   8.3,18,  24.1, 999.9,   84.4 ,  64.4*, 0.00H,999.9, 010010,
637080,99999, 19910131,   73.9,21,   64.2,21, 9999.9, 0, 9999.9, 0,  10.4,20,   6.8,21,  17.1, 999.9,   82.4*,  64.4*, 0.00B,999.9, 000010,
637080,99999, 19910201,   73.9,18,   62.6,17, 9999.9, 0, 9999.9, 0,  10.6,18,   6.2,18,  15.0, 999.9,   86.7 ,  62.6 , 0.00C,999.9, 000000,
637080,99999, 19910202,   76.9,19,   63.0,17, 9999.9, 0, 9999.9, 0,  10.3,19,   6.9,19,  15.9, 999.9,   88.5 ,  63.3 , 0.00C,999.9, 000000,
637080,99999, 19910203,   76.8,22,   60.0,22, 9999.9, 0, 9999.9, 0,   9.9,22,   5.2,22,  14.0, 999.9,   89.2 ,  61.7 , 0.00C,999.9, 000000,
637080,99999, 19910204,   76.0,15,   62.2,15, 9999.9, 0, 9999.9, 0,  10.6,15,   4.8,14,  15.0, 999.9,   89.6*,  63.0 , 0.00B,999.9, 000000,
637080,99999, 19910205,   78.4,16,   60.4,15, 9999.9, 0, 9999.9, 0,  13.9,16,   7.4,15,  15.0, 999.9,   90.3*,  60.6 , 0.00D,999.9, 000000,
637080,99999, 19910206,   74.4,12,   58.5,12, 9999.9, 0, 9999.9, 0,  14.1,12,   5.3,11,  12.0, 999.9,   92.7 ,  59.4 , 0.00D,999.9, 000000,
637080,99999, 19910207,   76.9, 5,   59.9, 5, 9999.9, 0, 9999.9, 0,  23.6, 5,  11.5, 4,  23.9, 999.9,   89.6*,  66.6*, 0.00B,999.9, 000000,
637080,99999, 19910208,   76.4, 7,   63.0, 7, 9999.9, 0, 9999.9, 0,  18.2, 7,   8.2, 7,  14.0, 999.9,   85.3 ,  66.9 , 0.00D,999.9, 000000,
